snapshot,time,latitude,longitude,chl
before,2024-03-15,35.75,-59.0,0.222748
before,2024-03-15,35.75,-58.75,0.219329
before,2024-03-15,35.75,-58.5,0.220898
before,2024-03-15,35.75,-58.25,0.218548
before,2024-03-15,35.75,-58.0,0.194045
before,2024-03-15,35.75,-57.75,0.159146
before,2024-03-15,35.75,-57.5,0.147606
before,2024-03-15,35.75,-57.25,0.157291
before,2024-03-15,35.75,-57.0,0.181392
before,2024-03-15,35.75,-56.75,0.157088
before,2024-03-15,35.75,-56.5,0.148422
before,2024-03-15,35.75,-56.25,0.156547
before,2024-03-15,35.75,-56.0,0.146937
before,2024-03-15,35.75,-55.75,0.131142
before,2024-03-15,35.75,-55.5,0.1316
before,2024-03-15,35.75,-55.25,0.119772
before,2024-03-15,35.75,-55.0,0.115312
before,2024-03-15,35.75,-54.75,0.103129
before,2024-03-15,35.75,-54.5,0.111386
before,2024-03-15,35.75,-54.25,0.133216
before,2024-03-15,35.75,-54.0,0.133055
before,2024-03-15,35.75,-53.75,0.139289
before,2024-03-15,35.75,-53.5,0.133126
before,2024-03-15,35.75,-53.25,0.128996
before,2024-03-15,35.75,-53.0,0.125919
before,2024-03-15,35.75,-52.75,0.128897
before,2024-03-15,35.75,-52.5,0.13075
before,2024-03-15,35.75,-52.25,0.104464
before,2024-03-15,35.75,-52.0,0.098649
before,2024-03-15,35.75,-51.75,0.093768
before,2024-03-15,35.75,-51.5,0.103185
before,2024-03-15,35.75,-51.25,0.114711
before,2024-03-15,35.75,-51.0,0.124421
before,2024-03-15,35.75,-50.75,0.146181
before,2024-03-15,35.75,-50.5,0.157611
before,2024-03-15,35.75,-50.25,0.14232
before,2024-03-15,35.75,-50.0,0.138393
before,2024-03-15,35.75,-49.75,0.153839
before,2024-03-15,35.75,-49.5,0.164094
before,2024-03-15,35.75,-49.25,0.172362
before,2024-03-15,35.75,-49.0,0.189268
before,2024-03-15,35.75,-48.75,0.207569
before,2024-03-15,35.75,-48.5,0.195479
before,2024-03-15,35.75,-48.25,0.18695
before,2024-03-15,35.75,-48.0,0.231093
before,2024-03-15,35.75,-47.75,0.33006
before,2024-03-15,35.75,-47.5,0.344692
before,2024-03-15,35.75,-47.25,0.299836
before,2024-03-15,35.75,-47.0,0.275992
before,2024-03-15,35.75,-46.75,0.292184
before,2024-03-15,35.75,-46.5,0.341462
before,2024-03-15,35.75,-46.25,0.394139
before,2024-03-15,35.75,-46.0,0.441668
before,2024-03-15,35.75,-45.75,0.465854
before,2024-03-15,35.75,-45.5,0.470138
before,2024-03-15,35.75,-45.25,0.462063
before,2024-03-15,35.75,-45.0,0.490415
before,2024-03-15,35.75,-44.75,0.532599
before,2024-03-15,35.75,-44.5,0.574985
before,2024-03-15,35.75,-44.25,0.635066
before,2024-03-15,35.75,-44.0,0.661657
before,2024-03-15,35.75,-43.75,0.683127
before,2024-03-15,35.75,-43.5,0.676449
before,2024-03-15,35.75,-43.25,0.669354
before,2024-03-15,35.75,-43.0,0.666402
before,2024-03-15,35.75,-42.75,0.664576
before,2024-03-15,35.75,-42.5,0.667841
before,2024-03-15,35.75,-42.25,0.683881
before,2024-03-15,35.75,-42.0,0.679404
before,2024-03-15,35.75,-41.75,0.727482
before,2024-03-15,35.75,-41.5,0.88558
before,2024-03-15,35.75,-41.25,0.817703
before,2024-03-15,35.75,-41.0,0.488852
before,2024-03-15,35.75,-40.75,0.56655
before,2024-03-15,35.75,-40.5,0.628375
before,2024-03-15,35.75,-40.25,0.730806
before,2024-03-15,35.75,-40.0,0.66273
before,2024-03-15,35.75,-39.75,0.708388
before,2024-03-15,35.75,-39.5,0.740622
before,2024-03-15,35.75,-39.25,0.507936
before,2024-03-15,35.75,-39.0,0.457596
before,2024-03-15,35.75,-38.75,0.476552
before,2024-03-15,35.75,-38.5,0.452962
before,2024-03-15,35.75,-38.25,0.367858
before,2024-03-15,35.75,-38.0,0.386235
before,2024-03-15,35.75,-37.75,0.358681
before,2024-03-15,35.75,-37.5,0.373243
before,2024-03-15,35.75,-37.25,0.405445
before,2024-03-15,35.75,-37.0,0.405808
before,2024-03-15,35.75,-36.75,0.390668
before,2024-03-15,35.75,-36.5,0.370618
before,2024-03-15,35.75,-36.25,0.361494
before,2024-03-15,35.75,-36.0,0.396125
before,2024-03-15,35.75,-35.75,0.377091
before,2024-03-15,35.75,-35.5,0.284637
before,2024-03-15,35.75,-35.25,0.265025
before,2024-03-15,35.75,-35.0,0.754307
before,2024-03-15,35.75,-34.75,0.844208
before,2024-03-15,35.75,-34.5,0.669512
before,2024-03-15,35.75,-34.25,0.529751
before,2024-03-15,35.75,-34.0,0.363812
before,2024-03-15,35.75,-33.75,0.269332
before,2024-03-15,35.75,-33.5,0.256094
before,2024-03-15,35.75,-33.25,0.260647
before,2024-03-15,35.75,-33.0,0.263076
before,2024-03-15,35.75,-32.75,0.262025
before,2024-03-15,35.75,-32.5,0.230409
before,2024-03-15,35.75,-32.25,0.219497
before,2024-03-15,35.75,-32.0,0.213411
before,2024-03-15,35.75,-31.75,0.234427
before,2024-03-15,35.75,-31.5,0.239875
before,2024-03-15,35.75,-31.25,0.24744
before,2024-03-15,35.75,-31.0,0.247743
before,2024-03-15,35.75,-30.75,0.235808
before,2024-03-15,35.75,-30.5,0.22563
before,2024-03-15,35.75,-30.25,0.193921
before,2024-03-15,35.75,-30.0,0.189221
before,2024-03-15,35.75,-29.75,0.189113
before,2024-03-15,35.75,-29.5,0.21745
before,2024-03-15,35.75,-29.25,0.209533
before,2024-03-15,35.75,-29.0,0.179043
before,2024-03-15,35.75,-28.75,0.173287
before,2024-03-15,35.75,-28.5,0.19517
before,2024-03-15,35.75,-28.25,0.173131
before,2024-03-15,35.75,-28.0,0.150836
before,2024-03-15,35.75,-27.75,0.146862
before,2024-03-15,35.75,-27.5,0.153364
before,2024-03-15,35.75,-27.25,0.185934
before,2024-03-15,35.75,-27.0,0.193324
before,2024-03-15,35.75,-26.75,0.180375
before,2024-03-15,35.75,-26.5,0.17423
before,2024-03-15,35.75,-26.25,0.169761
before,2024-03-15,35.75,-26.0,0.155157
before,2024-03-15,35.75,-25.75,0.140636
before,2024-03-15,35.75,-25.5,0.119226
before,2024-03-15,35.75,-25.25,0.123337
before,2024-03-15,35.75,-25.0,0.116442
before,2024-03-15,35.75,-24.75,0.107837
before,2024-03-15,35.75,-24.5,0.109523
before,2024-03-15,35.75,-24.25,0.095315
before,2024-03-15,35.75,-24.0,0.093038
before,2024-03-15,35.75,-23.75,0.09712
before,2024-03-15,35.75,-23.5,0.099917
before,2024-03-15,35.75,-23.25,0.107067
before,2024-03-15,35.75,-23.0,0.125079
before,2024-03-15,35.75,-22.75,0.138302
before,2024-03-15,35.75,-22.5,0.144691
before,2024-03-15,35.75,-22.25,0.146593
before,2024-03-15,35.75,-22.0,0.142849
before,2024-03-15,35.75,-21.75,0.13842
before,2024-03-15,35.75,-21.5,0.127938
before,2024-03-15,35.75,-21.25,0.113163
before,2024-03-15,35.75,-21.0,0.10245
before,2024-03-15,35.75,-20.75,0.12815
before,2024-03-15,35.75,-20.5,0.158843
before,2024-03-15,35.75,-20.25,0.168517
before,2024-03-15,35.75,-20.0,0.171921
before,2024-03-15,35.75,-19.75,0.173781
before,2024-03-15,35.75,-19.5,0.183228
before,2024-03-15,35.75,-19.25,0.185452
before,2024-03-15,35.75,-19.0,0.212997
before,2024-03-15,35.75,-18.75,0.217866
before,2024-03-15,35.75,-18.5,0.199046
before,2024-03-15,35.75,-18.25,0.187318
before,2024-03-15,35.75,-18.0,0.182996
before,2024-03-15,35.75,-17.75,0.192381
before,2024-03-15,35.75,-17.5,0.188649
before,2024-03-15,35.75,-17.25,0.185537
before,2024-03-15,35.75,-17.0,0.200883
before,2024-03-15,35.75,-16.75,0.216571
before,2024-03-15,35.75,-16.5,0.229147
before,2024-03-15,35.75,-16.25,0.24429
before,2024-03-15,35.75,-16.0,0.215181
before,2024-03-15,35.75,-15.75,0.190152
before,2024-03-15,35.75,-15.5,0.208935
before,2024-03-15,35.75,-15.25,0.276542
before,2024-03-15,35.75,-15.0,0.32848
before,2024-03-15,35.75,-14.75,0.356309
before,2024-03-15,35.75,-14.5,0.362912
before,2024-03-15,35.75,-14.25,0.339702
before,2024-03-15,35.75,-14.0,0.261169
before,2024-03-15,35.75,-13.75,0.197685
before,2024-03-15,35.75,-13.5,0.178975
before,2024-03-15,35.75,-13.25,0.176529
before,2024-03-15,35.75,-13.0,0.179955
before,2024-03-15,35.75,-12.75,0.231319
before,2024-03-15,35.75,-12.5,0.315094
before,2024-03-15,35.75,-12.25,0.363985
before,2024-03-15,35.75,-12.0,0.384131
before,2024-03-15,35.75,-11.75,0.379665
before,2024-03-15,35.75,-11.5,0.363326
before,2024-03-15,35.75,-11.25,0.358205
before,2024-03-15,35.75,-11.0,0.343364
before,2024-03-15,35.75,-10.75,0.318508
before,2024-03-15,35.75,-10.5,0.267843
before,2024-03-15,35.75,-10.25,0.253004
before,2024-03-15,35.75,-10.0,0.293202
before,2024-03-15,36.0,-60.0,0.195191
before,2024-03-15,36.0,-59.75,0.222709
before,2024-03-15,36.0,-59.5,0.230391
before,2024-03-15,36.0,-59.25,0.224212
before,2024-03-15,36.0,-59.0,0.234347
before,2024-03-15,36.0,-58.75,0.244373
before,2024-03-15,36.0,-58.5,0.23317
before,2024-03-15,36.0,-58.25,0.217432
before,2024-03-15,36.0,-58.0,0.193432
before,2024-03-15,36.0,-57.75,0.170997
before,2024-03-15,36.0,-57.5,0.14743
before,2024-03-15,36.0,-57.25,0.134222
before,2024-03-15,36.0,-57.0,0.123141
before,2024-03-15,36.0,-56.75,0.119201
before,2024-03-15,36.0,-56.5,0.123123
before,2024-03-15,36.0,-56.25,0.133451
before,2024-03-15,36.0,-56.0,0.129957
before,2024-03-15,36.0,-55.75,0.125074
before,2024-03-15,36.0,-55.5,0.120257
before,2024-03-15,36.0,-55.25,0.115678
before,2024-03-15,36.0,-55.0,0.112331
before,2024-03-15,36.0,-54.75,0.100737
before,2024-03-15,36.0,-54.5,0.105396
before,2024-03-15,36.0,-54.25,0.117815
before,2024-03-15,36.0,-54.0,0.124061
before,2024-03-15,36.0,-53.75,0.136976
before,2024-03-15,36.0,-53.5,0.127758
before,2024-03-15,36.0,-53.25,0.118762
before,2024-03-15,36.0,-53.0,0.103041
before,2024-03-15,36.0,-52.75,0.12025
before,2024-03-15,36.0,-52.5,0.131392
before,2024-03-15,36.0,-52.25,0.111171
before,2024-03-15,36.0,-52.0,0.094602
before,2024-03-15,36.0,-51.75,0.09216
before,2024-03-15,36.0,-51.5,0.095132
before,2024-03-15,36.0,-51.25,0.100885
before,2024-03-15,36.0,-51.0,0.097847
before,2024-03-15,36.0,-50.75,0.10152
before,2024-03-15,36.0,-50.5,0.12396
before,2024-03-15,36.0,-50.25,0.136916
before,2024-03-15,36.0,-50.0,0.144513
before,2024-03-15,36.0,-49.75,0.168562
before,2024-03-15,36.0,-49.5,0.181855
before,2024-03-15,36.0,-49.25,0.184235
before,2024-03-15,36.0,-49.0,0.200971
before,2024-03-15,36.0,-48.75,0.250237
before,2024-03-15,36.0,-48.5,0.292892
before,2024-03-15,36.0,-48.25,0.286369
before,2024-03-15,36.0,-48.0,0.293088
before,2024-03-15,36.0,-47.75,0.305949
before,2024-03-15,36.0,-47.5,0.214901
before,2024-03-15,36.0,-47.25,0.188393
before,2024-03-15,36.0,-47.0,0.226326
before,2024-03-15,36.0,-46.75,0.321705
before,2024-03-15,36.0,-46.5,0.398292
before,2024-03-15,36.0,-46.25,0.409735
before,2024-03-15,36.0,-46.0,0.371772
before,2024-03-15,36.0,-45.75,0.350518
before,2024-03-15,36.0,-45.5,0.350992
before,2024-03-15,36.0,-45.25,0.379294
before,2024-03-15,36.0,-45.0,0.418385
before,2024-03-15,36.0,-44.75,0.455397
before,2024-03-15,36.0,-44.5,0.484509
before,2024-03-15,36.0,-44.25,0.515367
before,2024-03-15,36.0,-44.0,0.578691
before,2024-03-15,36.0,-43.75,0.636926
before,2024-03-15,36.0,-43.5,0.643557
before,2024-03-15,36.0,-43.25,0.644015
before,2024-03-15,36.0,-43.0,0.63419
before,2024-03-15,36.0,-42.75,0.630251
before,2024-03-15,36.0,-42.5,0.646691
before,2024-03-15,36.0,-42.25,0.698981
before,2024-03-15,36.0,-42.0,0.709853
before,2024-03-15,36.0,-41.75,0.715364
before,2024-03-15,36.0,-41.5,0.724605
before,2024-03-15,36.0,-41.25,0.43021
before,2024-03-15,36.0,-41.0,0.322121
before,2024-03-15,36.0,-40.75,0.426368
before,2024-03-15,36.0,-40.5,0.550356
before,2024-03-15,36.0,-40.25,0.710354
before,2024-03-15,36.0,-40.0,0.695067
before,2024-03-15,36.0,-39.75,0.709635
before,2024-03-15,36.0,-39.5,0.618154
before,2024-03-15,36.0,-39.25,0.488481
before,2024-03-15,36.0,-39.0,0.512308
before,2024-03-15,36.0,-38.75,0.490483
before,2024-03-15,36.0,-38.5,0.39763
before,2024-03-15,36.0,-38.25,0.343536
before,2024-03-15,36.0,-38.0,0.363807
before,2024-03-15,36.0,-37.75,0.374886
before,2024-03-15,36.0,-37.5,0.371533
before,2024-03-15,36.0,-37.25,0.404484
before,2024-03-15,36.0,-37.0,0.428117
before,2024-03-15,36.0,-36.75,0.40723
before,2024-03-15,36.0,-36.5,0.373877
before,2024-03-15,36.0,-36.25,0.354285
before,2024-03-15,36.0,-36.0,0.341149
before,2024-03-15,36.0,-35.75,0.321397
before,2024-03-15,36.0,-35.5,0.344107
before,2024-03-15,36.0,-35.25,0.601936
before,2024-03-15,36.0,-35.0,0.808888
before,2024-03-15,36.0,-34.75,0.801701
before,2024-03-15,36.0,-34.5,0.582998
before,2024-03-15,36.0,-34.25,0.542564
before,2024-03-15,36.0,-34.0,0.373411
before,2024-03-15,36.0,-33.75,0.36561
before,2024-03-15,36.0,-33.5,0.479288
before,2024-03-15,36.0,-33.25,0.512348
before,2024-03-15,36.0,-33.0,0.472145
before,2024-03-15,36.0,-32.75,0.393526
before,2024-03-15,36.0,-32.5,0.295083
before,2024-03-15,36.0,-32.25,0.253993
before,2024-03-15,36.0,-32.0,0.245433
before,2024-03-15,36.0,-31.75,0.24027
before,2024-03-15,36.0,-31.5,0.242385
before,2024-03-15,36.0,-31.25,0.246223
before,2024-03-15,36.0,-31.0,0.244012
before,2024-03-15,36.0,-30.75,0.251438
before,2024-03-15,36.0,-30.5,0.239729
before,2024-03-15,36.0,-30.25,0.209674
before,2024-03-15,36.0,-30.0,0.203709
before,2024-03-15,36.0,-29.75,0.210286
before,2024-03-15,36.0,-29.5,0.240446
before,2024-03-15,36.0,-29.25,0.211959
before,2024-03-15,36.0,-29.0,0.18548
before,2024-03-15,36.0,-28.75,0.196352
before,2024-03-15,36.0,-28.5,0.216982
before,2024-03-15,36.0,-28.25,0.223498
before,2024-03-15,36.0,-28.0,0.195465
before,2024-03-15,36.0,-27.75,0.177685
before,2024-03-15,36.0,-27.5,0.195377
before,2024-03-15,36.0,-27.25,0.213163
before,2024-03-15,36.0,-27.0,0.197502
before,2024-03-15,36.0,-26.75,0.167856
before,2024-03-15,36.0,-26.5,0.158733
before,2024-03-15,36.0,-26.25,0.152646
before,2024-03-15,36.0,-26.0,0.145115
before,2024-03-15,36.0,-25.75,0.131045
before,2024-03-15,36.0,-25.5,0.124623
before,2024-03-15,36.0,-25.25,0.130622
before,2024-03-15,36.0,-25.0,0.126491
before,2024-03-15,36.0,-24.75,0.113982
before,2024-03-15,36.0,-24.5,0.112478
before,2024-03-15,36.0,-24.25,0.106572
before,2024-03-15,36.0,-24.0,0.106102
before,2024-03-15,36.0,-23.75,0.109359
before,2024-03-15,36.0,-23.5,0.124642
before,2024-03-15,36.0,-23.25,0.152309
before,2024-03-15,36.0,-23.0,0.169598
before,2024-03-15,36.0,-22.75,0.167003
before,2024-03-15,36.0,-22.5,0.162406
before,2024-03-15,36.0,-22.25,0.154653
before,2024-03-15,36.0,-22.0,0.145199
before,2024-03-15,36.0,-21.75,0.139807
before,2024-03-15,36.0,-21.5,0.125821
before,2024-03-15,36.0,-21.25,0.12392
before,2024-03-15,36.0,-21.0,0.14137
before,2024-03-15,36.0,-20.75,0.163553
before,2024-03-15,36.0,-20.5,0.175226
before,2024-03-15,36.0,-20.25,0.181129
before,2024-03-15,36.0,-20.0,0.18188
before,2024-03-15,36.0,-19.75,0.173331
before,2024-03-15,36.0,-19.5,0.197549
before,2024-03-15,36.0,-19.25,0.212556
before,2024-03-15,36.0,-19.0,0.222902
before,2024-03-15,36.0,-18.75,0.197541
before,2024-03-15,36.0,-18.5,0.202434
before,2024-03-15,36.0,-18.25,0.196529
before,2024-03-15,36.0,-18.0,0.197215
before,2024-03-15,36.0,-17.75,0.201922
before,2024-03-15,36.0,-17.5,0.209641
before,2024-03-15,36.0,-17.25,0.211291
before,2024-03-15,36.0,-17.0,0.200738
before,2024-03-15,36.0,-16.75,0.198127
before,2024-03-15,36.0,-16.5,0.223758
before,2024-03-15,36.0,-16.25,0.265277
before,2024-03-15,36.0,-16.0,0.275128
before,2024-03-15,36.0,-15.75,0.276926
before,2024-03-15,36.0,-15.5,0.301464
before,2024-03-15,36.0,-15.25,0.366097
before,2024-03-15,36.0,-15.0,0.367063
before,2024-03-15,36.0,-14.75,0.317477
before,2024-03-15,36.0,-14.5,0.305311
before,2024-03-15,36.0,-14.25,0.325676
before,2024-03-15,36.0,-14.0,0.301225
before,2024-03-15,36.0,-13.75,0.254867
before,2024-03-15,36.0,-13.5,0.228976
before,2024-03-15,36.0,-13.25,0.226974
before,2024-03-15,36.0,-13.0,0.260517
before,2024-03-15,36.0,-12.75,0.32595
before,2024-03-15,36.0,-12.5,0.342708
before,2024-03-15,36.0,-12.25,0.350513
before,2024-03-15,36.0,-12.0,0.421916
before,2024-03-15,36.0,-11.75,0.449075
before,2024-03-15,36.0,-11.5,0.420581
before,2024-03-15,36.0,-11.25,0.35332
before,2024-03-15,36.0,-11.0,0.333867
before,2024-03-15,36.0,-10.75,0.296515
before,2024-03-15,36.0,-10.5,0.260396
before,2024-03-15,36.0,-10.25,0.27492
before,2024-03-15,36.0,-10.0,0.343644
before,2024-03-15,36.25,-60.0,0.197039
before,2024-03-15,36.25,-59.75,0.217057
before,2024-03-15,36.25,-59.5,0.230264
before,2024-03-15,36.25,-59.25,0.226045
before,2024-03-15,36.25,-59.0,0.212169
before,2024-03-15,36.25,-58.75,0.234982
before,2024-03-15,36.25,-58.5,0.244138
before,2024-03-15,36.25,-58.25,0.230397
before,2024-03-15,36.25,-58.0,0.198533
before,2024-03-15,36.25,-57.75,0.181107
before,2024-03-15,36.25,-57.5,0.166036
before,2024-03-15,36.25,-57.25,0.137478
before,2024-03-15,36.25,-57.0,0.125346
before,2024-03-15,36.25,-56.75,0.118928
before,2024-03-15,36.25,-56.5,0.123096
before,2024-03-15,36.25,-56.25,0.125573
before,2024-03-15,36.25,-56.0,0.126418
before,2024-03-15,36.25,-55.75,0.125452
before,2024-03-15,36.25,-55.5,0.114817
before,2024-03-15,36.25,-55.25,0.106612
before,2024-03-15,36.25,-55.0,0.094669
before,2024-03-15,36.25,-54.75,0.10646
before,2024-03-15,36.25,-54.5,0.131124
before,2024-03-15,36.25,-54.25,0.127918
before,2024-03-15,36.25,-54.0,0.125618
before,2024-03-15,36.25,-53.75,0.136777
before,2024-03-15,36.25,-53.5,0.128315
before,2024-03-15,36.25,-53.25,0.105955
before,2024-03-15,36.25,-53.0,0.090995
before,2024-03-15,36.25,-52.75,0.101946
before,2024-03-15,36.25,-52.5,0.114944
before,2024-03-15,36.25,-52.25,0.117593
before,2024-03-15,36.25,-52.0,0.096733
before,2024-03-15,36.25,-51.75,0.095209
before,2024-03-15,36.25,-51.5,0.103203
before,2024-03-15,36.25,-51.25,0.116687
before,2024-03-15,36.25,-51.0,0.115891
before,2024-03-15,36.25,-50.75,0.11489
before,2024-03-15,36.25,-50.5,0.10801
before,2024-03-15,36.25,-50.25,0.122199
before,2024-03-15,36.25,-50.0,0.14378
before,2024-03-15,36.25,-49.75,0.159629
before,2024-03-15,36.25,-49.5,0.162757
before,2024-03-15,36.25,-49.25,0.172427
before,2024-03-15,36.25,-49.0,0.194502
before,2024-03-15,36.25,-48.75,0.227765
before,2024-03-15,36.25,-48.5,0.27995
before,2024-03-15,36.25,-48.25,0.302474
before,2024-03-15,36.25,-48.0,0.274472
before,2024-03-15,36.25,-47.75,0.19285
before,2024-03-15,36.25,-47.5,0.137103
before,2024-03-15,36.25,-47.25,0.13873
before,2024-03-15,36.25,-47.0,0.159115
before,2024-03-15,36.25,-46.75,0.216348
before,2024-03-15,36.25,-46.5,0.284376
before,2024-03-15,36.25,-46.25,0.283578
before,2024-03-15,36.25,-46.0,0.206307
before,2024-03-15,36.25,-45.75,0.188182
before,2024-03-15,36.25,-45.5,0.21681
before,2024-03-15,36.25,-45.25,0.247718
before,2024-03-15,36.25,-45.0,0.273402
before,2024-03-15,36.25,-44.75,0.324869
before,2024-03-15,36.25,-44.5,0.420285
before,2024-03-15,36.25,-44.25,0.5139
before,2024-03-15,36.25,-44.0,0.573416
before,2024-03-15,36.25,-43.75,0.636812
before,2024-03-15,36.25,-43.5,0.623132
before,2024-03-15,36.25,-43.25,0.622594
before,2024-03-15,36.25,-43.0,0.611601
before,2024-03-15,36.25,-42.75,0.571783
before,2024-03-15,36.25,-42.5,0.554465
before,2024-03-15,36.25,-42.25,0.634483
before,2024-03-15,36.25,-42.0,0.699043
before,2024-03-15,36.25,-41.75,0.67496
before,2024-03-15,36.25,-41.5,0.366229
before,2024-03-15,36.25,-41.25,0.283084
before,2024-03-15,36.25,-41.0,0.286882
before,2024-03-15,36.25,-40.75,0.334353
before,2024-03-15,36.25,-40.5,0.496598
before,2024-03-15,36.25,-40.25,0.679073
before,2024-03-15,36.25,-40.0,0.719737
before,2024-03-15,36.25,-39.75,0.640682
before,2024-03-15,36.25,-39.5,0.519786
before,2024-03-15,36.25,-39.25,0.4969
before,2024-03-15,36.25,-39.0,0.506412
before,2024-03-15,36.25,-38.75,0.461697
before,2024-03-15,36.25,-38.5,0.405827
before,2024-03-15,36.25,-38.25,0.397001
before,2024-03-15,36.25,-38.0,0.416503
before,2024-03-15,36.25,-37.75,0.447213
before,2024-03-15,36.25,-37.5,0.477806
before,2024-03-15,36.25,-37.25,0.493236
before,2024-03-15,36.25,-37.0,0.502425
before,2024-03-15,36.25,-36.75,0.483774
before,2024-03-15,36.25,-36.5,0.413647
before,2024-03-15,36.25,-36.25,0.357751
before,2024-03-15,36.25,-36.0,0.342276
before,2024-03-15,36.25,-35.75,0.370558
before,2024-03-15,36.25,-35.5,0.49652
before,2024-03-15,36.25,-35.25,0.581653
before,2024-03-15,36.25,-35.0,0.714603
before,2024-03-15,36.25,-34.75,0.845062
before,2024-03-15,36.25,-34.5,0.692183
before,2024-03-15,36.25,-34.25,0.718373
before,2024-03-15,36.25,-34.0,0.604905
before,2024-03-15,36.25,-33.75,0.659111
before,2024-03-15,36.25,-33.5,0.90844
before,2024-03-15,36.25,-33.25,1.014952
before,2024-03-15,36.25,-33.0,0.986092
before,2024-03-15,36.25,-32.75,0.820463
before,2024-03-15,36.25,-32.5,0.585837
before,2024-03-15,36.25,-32.25,0.368403
before,2024-03-15,36.25,-32.0,0.26155
before,2024-03-15,36.25,-31.75,0.267576
before,2024-03-15,36.25,-31.5,0.279151
before,2024-03-15,36.25,-31.25,0.289089
before,2024-03-15,36.25,-31.0,0.301104
before,2024-03-15,36.25,-30.75,0.299279
before,2024-03-15,36.25,-30.5,0.285554
before,2024-03-15,36.25,-30.25,0.260082
before,2024-03-15,36.25,-30.0,0.223706
before,2024-03-15,36.25,-29.75,0.231302
before,2024-03-15,36.25,-29.5,0.206394
before,2024-03-15,36.25,-29.25,0.194667
before,2024-03-15,36.25,-29.0,0.211308
before,2024-03-15,36.25,-28.75,0.25363
before,2024-03-15,36.25,-28.5,0.282002
before,2024-03-15,36.25,-28.25,0.275554
before,2024-03-15,36.25,-28.0,0.25874
before,2024-03-15,36.25,-27.75,0.245166
before,2024-03-15,36.25,-27.5,0.236724
before,2024-03-15,36.25,-27.25,0.22478
before,2024-03-15,36.25,-27.0,0.182857
before,2024-03-15,36.25,-26.75,0.16248
before,2024-03-15,36.25,-26.5,0.158388
before,2024-03-15,36.25,-26.25,0.151616
before,2024-03-15,36.25,-26.0,0.142437
before,2024-03-15,36.25,-25.75,0.145223
before,2024-03-15,36.25,-25.5,0.178028
before,2024-03-15,36.25,-25.25,0.181947
before,2024-03-15,36.25,-25.0,0.169168
before,2024-03-15,36.25,-24.75,0.168179
before,2024-03-15,36.25,-24.5,0.174522
before,2024-03-15,36.25,-24.25,0.182833
before,2024-03-15,36.25,-24.0,0.192925
before,2024-03-15,36.25,-23.75,0.202845
before,2024-03-15,36.25,-23.5,0.222852
before,2024-03-15,36.25,-23.25,0.206212
before,2024-03-15,36.25,-23.0,0.177945
before,2024-03-15,36.25,-22.75,0.172018
before,2024-03-15,36.25,-22.5,0.171711
before,2024-03-15,36.25,-22.25,0.157562
